Timestamp,Process Temp,Process Temp SP,Steam Flow Rate,Steam Totalizer,QualSteam Valve Opening,Inlet Steam Pressure,Outlet Steam Pressure,Pressure SP
2025-12-04 05:00:00,25.8,51.0,0.0,6540.65185547,100.0,4.3,4.3,1.5
2025-12-04 05:01:00,28.9,51.0,0.0,6540.65185547,100.0,4.4,4.4,1.5
2025-12-04 05:02:00,33.3,51.0,0.0,6540.65185547,100.0,4.4,4.4,1.5
2025-12-04 05:03:00,38.1,51.1,0.0,6540.65185547,100.0,4.4,4.4,1.5
2025-12-04 05:04:00,37.7,51.0,0.0,6540.65185547,100.0,4.4,4.4,1.5
2025-12-04 05:05:00,37.3,51.0,0.0,6540.65185547,100.0,4.3,4.3,1.5
2025-12-04 05:06:00,37.0,51.0,0.0,6540.65185547,100.0,4.4,4.4,1.5
2025-12-04 05:07:00,37.0,54.1,0.0,6540.65185547,100.0,4.4,4.5,1.5
2025-12-04 05:08:00,36.7,54.1,0.0,6540.65185547,100.0,4.5,4.5,1.5
2025-12-04 05:09:00,36.3,54.0,0.0,6540.65185547,100.0,4.4,4.4,1.5
2025-12-04 05:10:00,35.9,54.0,0.0,6540.65185547,100.0,4.3,4.3,1.5
2025-12-04 05:11:00,36.0,54.1,0.0,6540.65185547,100.0,4.2,4.3,1.5
2025-12-04 05:12:00,35.4,54.1,0.0,6540.65185547,100.0,4.3,4.3,1.5
2025-12-04 05:13:00,35.2,54.1,0.0,6540.65185547,100.0,4.2,4.2,1.5
2025-12-04 05:14:00,38.7,54.1,0.0,6540.65185547,100.0,4.4,4.4,1.5
2025-12-04 05:15:00,49.8,54.0,0.0,6540.65185547,100.0,4.3,4.3,1.5
2025-12-04 05:16:00,52.7,54.1,0.0,6540.79003906,0.0,4.4,3.4,1.5
2025-12-04 05:17:00,54.2,54.1,14.02242565,6540.97216797,48.8,4.3,4.2,1.5
2025-12-04 05:18:00,54.6,54.0,20.50500107,6541.11279297,60.0,4.1,4.0,1.5
2025-12-04 05:19:00,54.5,54.1,0.0,6541.28417969,88.8,4.3,4.3,1.5
2025-12-04 05:20:00,54.4,54.1,14.02321911,6541.375,49.5,4.1,4.0,1.5
2025-12-04 05:21:00,53.8,54.0,0.0,6541.43115234,100.0,4.4,4.4,1.5
2025-12-04 05:22:00,53.7,54.1,0.0,6541.43115234,90.5,4.4,4.4,1.5
2025-12-04 05:23:00,54.0,54.1,0.0,6541.43115234,84.6,4.4,4.4,1.5
2025-12-04 05:24:00,53.9,54.0,0.0,6541.43115234,89.2,4.4,4.4,1.5
2025-12-04 05:25:00,53.9,54.0,0.0,6541.5078125,83.0,4.3,4.3,1.5
2025-12-04 05:26:00,53.8,54.0,0.0,6541.5078125,81.0,4.3,4.3,1.5
2025-12-04 05:27:00,53.9,54.1,0.0,6541.54931641,100.0,4.4,4.4,1.5
2025-12-04 05:28:00,53.8,54.0,0.0,6541.54931641,100.0,4.4,4.4,1.5
2025-12-04 05:29:00,53.3,54.0,0.0,6541.54931641,100.0,4.4,4.4,1.5
2025-12-04 05:30:00,54.0,54.1,0.0,6541.69726562,100.0,4.3,4.3,1.5
2025-12-04 05:31:00,54.0,54.0,105.63907623,6541.70947266,76.5,4.4,4.3,1.5
2025-12-04 05:32:00,53.9,54.0,0.0,6541.70947266,100.0,4.4,4.4,1.5
2025-12-04 05:33:00,54.2,54.0,0.0,6541.70947266,99.5,4.4,4.4,1.5
2025-12-04 05:34:00,54.2,54.1,0.0,6541.70947266,80.1,4.4,4.4,1.5
2025-12-04 05:35:00,53.6,54.1,0.0,6541.70947266,100.0,4.3,4.4,1.5
2025-12-04 05:36:00,53.8,54.1,0.0,6541.70947266,100.0,4.3,4.3,1.5
2025-12-04 05:37:00,54.1,54.1,0.0,6541.70947266,79.8,4.4,4.4,1.5
2025-12-04 05:38:00,54.1,54.1,0.0,6541.70947266,100.0,4.4,4.4,1.5
2025-12-04 05:39:00,54.1,54.0,0.0,6541.70947266,100.0,4.4,4.4,1.5
2025-12-04 05:40:00,53.9,54.0,0.0,6541.70947266,100.0,4.3,4.3,1.5
2025-12-04 05:41:00,54.1,54.0,0.0,6541.70947266,100.0,4.3,4.4,1.5
2025-12-04 05:42:00,53.8,54.0,0.0,6541.70947266,100.0,4.4,4.4,1.5
2025-12-04 05:43:00,53.8,54.1,0.0,6541.70947266,100.0,4.4,4.4,1.5
2025-12-04 05:44:00,53.6,54.1,0.0,6541.70947266,100.0,4.4,4.4,1.5
2025-12-04 05:45:00,54.2,54.1,0.0,6541.84619141,68.6,4.3,4.3,1.5
2025-12-04 05:46:00,53.9,54.1,0.0,6541.89892578,100.0,4.3,4.3,1.5
2025-12-04 05:47:00,53.9,54.1,0.0,6541.89892578,100.0,4.1,4.1,1.5
2025-12-04 05:48:00,54.0,54.0,0.0,6541.89892578,93.3,4.2,4.2,1.5
2025-12-04 05:49:00,54.1,54.0,0.0,6541.89892578,100.0,4.4,4.4,1.5
2025-12-04 05:50:00,53.8,54.1,0.0,6541.95703125,100.0,4.3,4.3,1.5
2025-12-04 05:51:00,53.8,54.1,0.0,6541.95703125,100.0,4.3,4.3,1.5
2025-12-04 05:52:00,53.8,54.0,0.0,6541.97119141,89.8,4.3,4.3,1.5
2025-12-04 05:53:00,53.9,54.1,0.0,6542.1328125,100.0,4.1,4.2,1.5
2025-12-04 05:54:00,54.1,54.0,0.0,6542.1328125,86.6,4.3,4.3,1.5
2025-12-04 05:55:00,53.2,53.1,0.0,6542.23583984,100.0,4.2,4.2,1.5
2025-12-04 05:56:00,53.0,53.1,0.0,6542.23583984,100.0,4.3,4.3,1.5
2025-12-04 05:57:00,52.6,53.1,0.0,6542.23583984,100.0,4.4,4.4,1.5
2025-12-04 05:58:00,52.7,53.1,0.0,6542.23583984,78.8,4.4,4.4,1.5
2025-12-04 05:59:00,53.3,53.1,0.0,6542.23583984,100.0,4.4,4.4,1.5
2025-12-04 06:00:00,53.2,53.1,0.0,6542.31933594,96.5,4.3,4.3,1.5
2025-12-04 06:01:00,52.7,53.1,0.0,6542.31933594,78.7,4.3,4.3,1.5
2025-12-04 06:02:00,51.8,52.0,0.0,6542.38964844,100.0,4.4,4.4,1.5
2025-12-04 06:03:00,51.9,52.1,0.0,6542.38964844,94.5,4.4,4.4,1.5
2025-12-04 06:04:00,52.0,52.1,0.0,6542.38964844,86.0,4.4,4.4,1.5
2025-12-04 06:05:00,52.1,52.0,0.0,6542.38964844,73.5,4.4,4.4,1.5
2025-12-04 06:06:00,52.2,52.1,0.0,6542.41259766,100.0,4.3,4.3,1.5
2025-12-04 06:07:00,52.0,52.1,0.0,6542.41259766,100.0,4.4,4.4,1.5
2025-12-04 06:08:00,52.0,52.0,0.0,6542.41259766,90.0,4.4,4.4,1.5
